,open,high,low,close,volume
2024-11-24,93286.27031010059,93343.2478613767,92608.43284382898,92710.10427136935,38079.793081435826
2024-11-25,93184.55361102399,93852.85241427585,92902.15865607689,93587.67243279726,82026.9210828516
2024-11-26,93805.99643079824,94415.68977610025,93386.66628887768,94120.80367219565,37659.53253629166
2024-11-27,94171.2734015366,94396.55517493216,93698.39312699043,93947.44278120011,44634.41427272861
2024-11-28,93847.7791790871,94721.74166558564,92837.77833060297,93403.67610731113,61012.960778844106
2024-11-29,93072.61264274595,93317.29818926413,92055.94298450458,92221.22611126168,45066.331620824625
2024-11-30,92162.64705862215,92376.41233419295,91209.0589606936,91460.41829037583,53192.729825142495
2024-12-01,91496.7316908804,91534.20017357492,90847.91702913021,90865.30545901501,39477.01870832515
2024-12-02,90406.71013006583,92547.56570138366,90221.7816301744,92470.0244367684,63160.04660035778
2024-12-03,91933.36612355319,92781.8715352161,90996.23819226149,91733.54938374905,105297.19931325303
2024-12-04,91616.73697090104,92733.23324864428,91260.17927469072,92623.82665761794,106005.8244449447
2024-12-05,92795.35160394931,95119.97768983406,92427.6572950696,94892.68546695066,185289.2129292759
2024-12-06,95464.53404607458,96237.08593986848,93616.62242732097,94166.56051542396,64026.34748638316
2024-12-07,94403.83838389748,94512.32242067526,93778.86290722295,93882.03464864242,63008.638637521486
2024-12-08,93380.49669849913,93687.61750678037,92999.27053425435,93535.94140407332,32827.685657272224
2024-12-09,93332.6852257178,93647.41341480057,92633.10915080852,92957.817960502,52023.63412600628
2024-12-10,92754.6278379434,93374.5183846473,92337.16805156031,92521.92847625521,43068.02626896932
2024-12-11,92560.76667782693,94815.01355660573,91888.40357463283,94628.67057304074,61784.32660861832
2024-12-12,94298.37663627802,96368.07526726232,94204.57560155044,96311.9620615562,48912.073783517284
2024-12-13,96248.41471764719,97151.08345316318,96061.40210319894,96952.06752495281,39798.52273246304
2024-12-14,96960.62555441364,98404.94674492812,95953.72714610696,98280.39402698845,44456.77340330845
2024-12-15,98235.27569675884,100117.91791134902,98036.05562450644,99932.54732774802,76965.39266937035
2024-12-16,99229.71873188484,101151.28751945788,98814.48731796675,100822.38014939611,51726.9971693083
2024-12-17,100395.91064518575,101505.70221702414,100257.86212839674,101384.13057217015,40819.85407976081
2024-12-18,101481.71775948118,101594.52169929993,100011.2319657063,100139.75210072953,83422.28119303916
2024-12-19,100480.03393423108,101026.80367667809,97919.52005522823,98181.76613299166,65758.02180227739
2024-12-20,98331.4184446428,98505.5837633363,95254.68085760651,95362.98583885476,93795.25216670489
2024-12-21,95290.7843885338,95306.40718108433,92975.27817360351,93001.6620401151,63332.3133703521
2024-12-22,93814.75082779754,94759.01708581504,91510.08390661763,91707.38310315405,44387.233686619446
2024-12-23,91720.19209528243,92028.00000371986,89806.46331001304,90253.70544164427,69730.04527869611
2024-12-24,89618.96072692386,90086.1803227023,86728.64313017632,87593.01333923376,140618.96563802622
2024-12-25,87374.70442726988,88027.30578845585,87324.66939031205,87954.33327976699,50849.04516463287
2024-12-26,87488.5569519939,88598.86098284117,86703.42942807496,88240.98125249187,48266.49377139806
2024-12-27,88374.14977683788,89527.06348593404,87552.30151643972,89004.92876869794,49229.07653269262
2024-12-28,88973.10892706447,90019.78513703636,88370.12040719595,89421.43634334372,56214.505086551566
2024-12-29,89762.90535977992,90100.65693552261,89389.45154306406,89901.1224671402,35073.893712584875
2024-12-30,90005.89526725844,91275.81428045564,88584.35292909466,89610.51903691806,64731.97565512173
2024-12-31,89314.76788297745,89774.8301165507,89256.58388751891,89711.09950285644,32088.088521524605
2025-01-01,89771.37659561307,90438.84002930038,89770.47461345379,90437.80453194377,54011.81549584542
2025-01-02,90004.23148690251,91842.62665297305,89940.87343722083,91772.92049775724,57580.41952093006
2025-01-03,92045.08186593415,92337.53923259978,91057.84187899774,91095.9202196269,57643.69201285133
2025-01-04,90815.68818204955,91285.38042428427,90498.31273517598,91220.06990160045,32183.05401367266
2025-01-05,91072.75417663786,91919.33421706267,90941.35126444105,91767.54786312729,34773.83514522238
2025-01-06,91334.62667878263,93998.74037273362,90275.7546527508,93185.60784207065,58271.39913901838
2025-01-07,93300.2854101463,93635.05419255148,93094.66849769445,93531.17717049115,29727.311012678478
2025-01-08,93214.68084824666,94367.38637930258,92868.78411965212,94113.66259869013,43276.66216666843
2025-01-09,94650.93137127314,94970.63880667088,94128.08028714059,94222.4667345284,37396.056498817954
2025-01-10,94058.24822841442,94790.44454659193,92543.74170613526,94393.8598671463,93185.61769550735
2025-01-11,94429.70972353508,94723.18144216339,94308.10235366452,94419.13963907768,33340.13131655456
2025-01-12,94715.7994638035,95838.85074753538,94251.58372205855,94918.28968172133,33273.79526142282
2025-01-13,94946.08289382266,95610.17120969125,94314.4210159134,95105.09592081526,56097.10837980321
2025-01-14,95079.1690553798,95907.58687807135,95059.49330977823,95891.98643097529,71196.91091084227
2025-01-15,96155.10178309833,97106.89240568914,95602.98895815058,96344.97774562864,36065.316362919664
2025-01-16,96232.64918008535,98702.73626200705,94941.31717831921,98269.91453281135,72374.10505126615
2025-01-17,98041.53961768869,99757.79339533007,97561.40538845207,99594.24694183514,47593.11556653522
2025-01-18,99362.83670285923,102023.64733640013,99043.85898086739,101745.73771693501,63619.26103853682
2025-01-19,101937.66974523617,103445.7092333249,100661.6358067343,102613.78642799036,43692.89161691876
2025-01-20,102251.7033237246,104190.99205809405,101622.23094656371,104074.09685125794,71100.34065606174
2025-01-21,104029.04805210522,104602.85488652735,103040.10659063999,103499.21696150799,82658.09863155076
2025-01-22,103359.06314983775,103405.32655023083,101809.7657682562,101839.06714782304,93557.27574644117
2025-01-23,101929.78005371448,102688.34938984769,101008.80105042146,102054.44546629394,32551.4894245799
2025-01-24,102302.1912251945,102363.95280743422,101508.96144328099,101572.26406240067,46422.212245358656
2025-01-25,101941.85009023873,102633.07313957786,101030.97001419104,101265.19226299814,40005.90487544563
2025-01-26,100761.39725334238,100766.1651869063,100133.20789096909,100137.65274644717,53902.21782558048
2025-01-27,100039.80881370696,100172.51461873091,99159.12215563872,99375.3053513423,42451.64687007879
2025-01-28,99363.4678795445,99691.9369941686,98951.44654805644,99103.7580128655,65919.85231133936
2025-01-29,98532.64805161658,99187.91456763932,98225.83417296184,98926.63615711263,31017.87883163895
2025-01-30,98347.0797428435,99533.36855401503,97367.9843195467,99044.11896048201,31257.56088433644
2025-01-31,98906.80605345729,99329.73061445027,98253.2028348309,99055.92655543407,50072.719851126356
2025-02-01,98429.58917989046,98761.80245093959,97241.03958722888,97554.05903517181,94609.74456855058
2025-02-02,97751.25316934411,98581.64193176372,96898.88383169132,97478.5401054858,35197.86527355383
2025-02-03,97697.06907130708,97726.05008279637,96204.29112729167,96227.95621389615,55480.13252128269
2025-02-04,96253.34968310592,96376.62327940817,95713.77888879237,95829.40943747513,34603.7325103323
2025-02-05,95660.56163193707,95714.68882255944,95656.01852829836,95708.27196908262,32959.89104308344
2025-02-06,95123.18954643034,95275.99741276795,95101.76529456442,95272.48705714788,41171.670902603015
2025-02-07,95089.12294546071,95197.02723703987,94696.04429959359,94726.4901662683,34029.05434237185
2025-02-08,94529.85681486911,94671.96525436807,94205.20386867225,94235.91532833723,58898.91777046921
2025-02-09,94421.26363263806,94775.92150111057,92768.21310940731,93357.17104394487,60162.91364350796
2025-02-10,93401.20748432007,93708.69344054985,93218.66641452574,93624.5994888616,33175.31353189496
2025-02-11,93869.50300639946,94294.12539173802,93372.62454115249,93614.37223312802,46878.81951825185
2025-02-12,93100.87999530425,93787.31083850443,92667.87021925623,93571.64712308111,43898.187219668864
2025-02-13,93775.12465970824,94824.0072291845,92281.0962545725,92427.07830395004,46610.007802134765
2025-02-14,92501.03923800225,93315.31994318796,91668.93180606415,92737.03253443955,63533.39233950631
2025-02-15,93022.06333037853,93309.99910353107,92495.1763666142,93129.59644729891,31319.13544444837
2025-02-16,92967.10562211138,93903.83262233279,92110.88832240313,93604.75579398444,55036.24573343377
2025-02-17,93449.02395018427,94078.84129895104,92491.97520602058,93967.38548372938,60973.92954167213
2025-02-18,93640.12189977399,96927.05695816781,93613.95704381137,96905.65987483184,175336.39677912465
2025-02-19,96678.77461809969,96851.55643907968,95247.93389852805,95545.00831338977,47375.44122192818
2025-02-20,94671.45007701141,95074.18188169881,93241.38610843677,93351.88907941103,162359.60681766507
2025-02-21,93045.58181680879,95205.16556232549,92174.69823431215,94831.71914885585,74191.67940692823
2025-02-22,94492.48845158308,94931.28120922795,92363.42193770365,92536.84447857641,66545.74309333331
2025-02-23,92059.58723913912,92410.90734402406,90496.57661492843,90694.4143442232,59785.107775377175
2025-02-24,91130.8982015933,91156.90304765574,87143.62399904363,87150.7336417662,177428.8368286025
2025-02-25,86817.48185521936,86881.36224480176,85754.00225933135,85810.34270383911,63961.235810045444
2025-02-26,85346.23157965804,85690.64128247696,85048.18588324377,85139.59896935918,47179.82431276132
2025-02-27,85154.00754397734,85263.47811914077,83339.71498590244,83464.11254509009,66286.02761760518
2025-02-28,83207.57835561088,83927.91350772252,81661.34539994552,82026.6788702146,50791.44897555121
2025-03-01,82067.11490409118,82256.15462949389,81857.08491627559,82155.32792914503,35358.950379591464
2025-03-02,82274.88706667343,82352.48578230031,81746.84096489138,81817.96325563893,34321.5000241043
2025-03-03,81760.0768231545,81839.23330444955,79931.09440534665,80046.1431742872,68776.66155684378
2025-03-04,80231.01539954286,80689.24119201889,77799.15207958383,78167.59913995014,95339.22158008703
2025-03-05,78207.6111981777,78453.94940340279,77682.39627874526,77864.92430134206,44440.031892674546
2025-03-06,77797.2108727748,77879.52421193331,76588.23112207715,76641.86704770065,46780.345782700584
2025-03-07,76731.70473420579,77591.86538608592,76598.50574345843,77397.36745781224,66540.392131354
2025-03-08,77488.38930151258,77660.73889503081,76228.46922787266,76381.05747806092,55042.63771143463
2025-03-09,76228.47614688157,76355.25127851989,72437.2329928601,72532.2297558932,181783.23481664405
2025-03-10,72511.73332814989,73191.25938607562,68513.4334404337,68738.20206852273,151756.91422440627
2025-03-11,69104.68312808177,69297.4093316999,68926.03987795142,69237.64054336413,45126.65997074766
2025-03-12,69270.72875145258,70743.36922944884,69263.5080207333,70736.33320617568,103175.43132990925
2025-03-13,70739.44846397593,72289.7975426591,70465.5250727177,72060.53770007794,84983.73278161521
2025-03-14,71742.35893178784,73334.90474800176,71370.53519906483,73196.76506932975,116667.78053722193
2025-03-15,73484.04332793936,73667.58086740672,72745.66343065907,72788.27800994334,44913.19852810839
2025-03-16,72949.17719672482,73092.71712635306,72517.30173751869,72687.0541164388,29153.037550320812
2025-03-17,72888.24600681957,73713.68084479182,72499.15145073901,73529.3047076935,46136.22124609828
2025-03-18,73309.96640017122,73922.48898106067,73091.34898595254,73611.31964278435,34347.31593013174
2025-03-19,73780.66998314287,75086.007772255,73426.07121388747,74863.13940258135,102014.39397189762
2025-03-20,74875.2190413011,75287.88220786245,73839.23798989624,74039.52608417378,49359.93017926505
2025-03-21,73796.77374704198,74601.10333880596,73216.51048950382,74388.2836941507,42928.705976613375
2025-03-22,74319.32076404053,74566.92674944806,74225.34413065374,74552.94645938913,32257.089263846057
2025-03-23,74509.10836561998,75025.66703625437,74412.7266022127,74963.04559736449,39372.13248180284
2025-03-24,74975.75108965846,75517.91176938266,74287.3238728861,74605.02076032637,47774.261378425785
2025-03-25,74400.20207767011,75127.5273062821,74303.10106945409,75059.88731139126,63669.653704106495
2025-03-26,75290.11262475698,75669.83991819249,74595.23208259756,74838.95776510712,36301.10309336111
2025-03-27,74943.99120003168,75114.40624755078,74813.57761570592,75021.12475753817,51166.12861202489
2025-03-28,75042.41407218663,76193.03955122895,74735.53909974298,75801.9255583956,43614.58618243157
2025-03-29,76152.92475011019,76223.52478884225,75207.44817736412,75302.87357080207,35635.30795638011
2025-03-30,75239.69216363563,76254.2379165068,74958.77940326864,76015.19655307275,45201.30087339674
2025-03-31,76063.4023064211,78052.41725962673,75963.06136860038,77940.1441683085,60271.04020372312
2025-04-01,78054.57213257204,78331.21905171042,77868.79574314917,78278.01672791704,36232.35655191009
2025-04-02,78459.43537985987,78737.88858963807,76809.04800702175,76958.85580570126,53430.50918325582
2025-04-03,76952.3871556979,77344.6558667253,76870.82303038823,77279.04726390605,43976.368974725534
2025-04-04,77526.75645568884,77599.85377129783,76157.39687426353,76200.02526195842,284898.9244410593
2025-04-05,76119.66668086406,77238.6927673857,76039.22539220288,77125.23837056145,56724.93328582527
2025-04-06,77103.26570391227,77198.76430688499,75422.76948471954,75532.7415764593,80515.86638794732
2025-04-07,75375.42264043995,75982.16966739144,73787.76439543208,73885.63476814497,57202.36450882899
2025-04-08,73871.55763197251,74075.85680100365,72554.61049668945,72907.7881037453,82555.03167626535
2025-04-09,73039.23194030894,77000.52963395118,72857.41196708157,76864.84735254804,198068.0299734081
2025-04-10,76744.58338758815,77457.78831235379,75301.28208270871,75567.50193087458,72117.44071045195
2025-04-11,75711.1001814485,76744.47112286328,75543.4586843145,76666.35741896987,74377.72843634858
2025-04-12,76496.5314903919,77424.33781187196,76235.40151962252,77247.5254523565,67407.50246481408
2025-04-13,76965.58657296974,79540.96692021847,76838.60655158252,79401.78993873473,64041.509220154876
2025-04-14,79545.42940925693,80275.76725452964,79384.66282703199,80128.17633747819,38299.75864362403
2025-04-15,79887.22071593869,81896.30075972345,78589.38041932472,81637.86243735474,61050.0294433412
2025-04-16,82130.36556536226,82390.11577130124,81900.85199737002,82328.47690919503,40902.43033807555
2025-04-17,82337.56733124264,82508.17846816899,82275.09111458255,82471.48964084867,37426.45845217623
2025-04-18,82418.25862426027,83802.39874157422,81961.10806584988,83420.30586216865,44495.02286559665
2025-04-19,83571.66155856635,85002.46943234757,82964.57322139404,84413.17947827872,74038.72703862221
2025-04-20,84567.86956296588,84977.98762659199,84277.68574403331,84723.4119998615,33421.283739753824
2025-04-21,85175.40824440548,85461.16275036485,84467.91992093527,84873.03488887973,64996.70177147428
2025-04-22,84707.72014559535,86399.84126979833,83764.12735986836,85803.97883500982,48077.05402152732
2025-04-23,85599.58254927181,86799.82560167188,85290.36598666148,86387.80981412054,37774.60087951164
2025-04-24,86954.30576411913,87096.63786403186,86340.12509313688,86391.11706386894,29230.069641784543
2025-04-25,86801.34427595393,87871.56600259322,86506.46645142378,87361.03341796537,77668.3882801587
2025-04-26,87124.5017147574,87894.04726729519,86862.10913443871,87753.56810569977,39332.65364588699
2025-04-27,88001.71596622266,89729.33792120784,87857.3559673705,89492.71264233808,53054.456497483094
2025-04-28,89478.02569699644,90510.2619777266,88467.25766161417,89929.61531707297,46249.378581820565
2025-04-29,89287.17594948015,91552.19925823667,88790.27922137699,91162.94880070326,52615.53578163433
2025-04-30,91459.57108172814,91959.55068199993,90997.12431042203,91071.00237983842,45618.88939796767
2025-05-01,91017.73133881991,91235.18138427388,90744.96896867684,90833.78402367965,93728.28891503719
2025-05-02,90330.65469177051,92116.25011968054,90195.29702779774,92057.4691588678,77579.43714627372
2025-05-03,92308.34232270972,93651.06577346477,92190.72556375951,93624.29602026849,53340.73703320535
2025-05-04,93470.78837190624,94839.04036830085,92150.24367622122,94229.45834437628,52184.39938679894
2025-05-05,94307.75134222537,95393.56887507408,93966.28422441252,95122.71781350499,53488.69391254144
2025-05-06,95399.8120985767,96488.09761740464,94761.98993575688,96272.84022499398,72566.04657292979
2025-05-07,96149.62880487427,98937.41747454782,95753.14142043484,98230.75855473349,67813.7375232576
2025-05-08,98081.23152420072,98484.0208051895,97979.1005120513,98299.80757657663,29301.45390660581
2025-05-09,98171.61495271475,99185.71156196042,97858.15645116512,99041.82071005528,70566.65283670856
2025-05-10,99425.41831470034,100837.0871276591,99193.12870940081,100802.55307497132,52845.377146820574
2025-05-11,100819.46956290342,101209.1440830738,100614.04575148156,100742.99110294768,44457.04860207951
2025-05-12,101418.2873641114,101589.0588040889,101201.65805492905,101282.76030935571,51989.88999855084
2025-05-13,101286.32032273838,103588.88356335196,100301.14114533391,102072.61830029343,40313.509439235226
2025-05-14,102124.51422559198,103033.25106193696,101506.96872450264,101753.66269154752,29710.034836610917
2025-05-15,101743.4048722638,102171.89897582216,101326.18898262661,101825.38767668494,28265.138074814415
2025-05-16,102145.98448390946,103328.65468412377,101525.82379568252,102848.10556724132,58475.644429957014
2025-05-17,102789.91838769356,103325.08076532741,101958.0511669943,103112.00606577328,32796.49032549037
2025-05-18,103576.63781375434,104111.7091349484,103019.18704236325,103664.6971502663,65484.06870990768
2025-05-19,103726.13598686134,105039.45229394831,103140.19525856618,104502.50914782296,41320.29311929429
2025-05-20,104881.62269269499,106159.97360668449,103533.05057966604,104659.16104326412,41816.6398517886
2025-05-21,104809.97519654587,105800.1923145704,103625.22639166267,104264.13050036096,43947.70282379078
2025-05-22,103987.87237555908,104722.48152984283,103668.95304256071,104542.03786262854,45912.8380768931
2025-05-23,105041.61669042728,105475.97197853743,104739.4821610528,105423.18289044517,56474.56929488441
2025-05-24,105436.66578530348,105875.92623391685,105355.94348008581,105827.20223385462,89160.10290718396
2025-05-25,105663.05972702855,107618.57560805794,104951.28388502455,107286.48521136834,50809.62083489515
2025-05-26,107647.96383774784,107695.75964803068,106388.5590759117,106397.95355911316,63165.936630616365
2025-05-27,106496.52039246469,107152.22962120394,105414.91937510132,105536.1564069391,40497.73131302082
2025-05-28,105332.19461892483,106487.73499437814,104857.15733138483,106155.18641020801,38669.35826656666
2025-05-29,105933.03846431397,106272.28812397033,105403.9712301923,105645.38813509623,38734.955535787325
2025-05-30,104893.5535832124,105096.7977989759,104177.87735672205,104432.6363735232,47706.32354201643
2025-05-31,103981.06418165726,104805.1281448346,103250.24632741543,103774.13311417411,37172.26158722657
2025-06-01,103965.98099638888,105864.70564703045,100220.09820338679,101189.92384659381,94649.66516305106
2025-06-02,101057.64936327602,101926.58272657923,101012.898478734,101893.25694599542,76108.88441075957
2025-06-03,101888.11030014293,102579.93869259063,100955.95186002464,101516.37537627209,41838.933762572226
2025-06-04,101547.58324612571,101756.76095544583,99991.12326077391,100031.53023966128,67754.02236604755
2025-06-05,99736.50666904563,100314.58172416744,99643.60125662827,100133.57035704018,65612.56244301767
2025-06-06,100305.1514526994,100741.19896816833,99550.62926908163,100126.23307530099,51310.23634031988
2025-06-07,100013.25938776729,101296.08500731559,99566.54258547441,101019.59495129125,45898.47993211022
2025-06-08,100897.4129603224,101214.95818920473,100375.02307069192,100985.74388559897,42028.447848857795
2025-06-09,101287.47071245263,101519.61120478142,99994.06190642435,100089.70548976734,39896.86064213503
2025-06-10,99695.40177924743,99765.7218428339,99090.70023249794,99156.49458983669,47171.70445213333
2025-06-11,99025.45694387383,100412.70711918292,98289.52820405966,99784.95056172865,113652.63920103958
2025-06-12,99655.26026406008,99958.35752806904,99059.61294437869,99253.96507550566,64412.18958920445
2025-06-13,98649.02618236128,98938.8210384895,98484.97893035792,98915.80819276972,64264.84544960548
2025-06-14,98654.30295305369,98714.60577901521,98533.25031729403,98691.55001696825,34262.27680413449
2025-06-15,98723.261101247,99172.53474765428,98308.84806698823,98517.60806428218,36026.19001879729
2025-06-16,98516.94299816385,98849.1534324497,96542.83564644949,96773.0671850114,68291.74093594572
2025-06-17,97089.70670682457,98696.57577526451,95403.11290289165,96837.4024024988,29555.347322197318
2025-06-18,97195.27716676521,97448.84613504032,94591.11180989632,94789.40294588289,52580.846165377276
2025-06-19,95135.68527629485,95854.2833326241,94641.67385309475,94999.74009615295,38086.4909980728
2025-06-20,94912.20911979402,96392.68155124516,94698.35003484692,96107.70422719172,105243.09458644199
2025-06-21,95938.59820908202,95947.77112064773,95040.45903704446,95044.91763725989,60833.987181156466
2025-06-22,94983.54396231842,96815.0377495316,94325.86170372301,95696.66276957492,34727.93019254152
2025-06-23,95179.76336301485,98783.38899570683,94365.56458041002,98592.38795977512,98789.78805546163
2025-06-24,98912.52294388824,99234.79743542826,96387.76088773404,96566.45261184034,95538.51913762612
2025-06-25,96608.60815750163,96834.20994376899,96543.05617799997,96787.26118039826,133820.53540373364
2025-06-26,96316.31610780155,97558.94516800526,95743.36049804075,97158.72894581725,32302.172554575704
2025-06-27,97065.29905861198,97686.73327048632,95283.97746738992,95373.31376623506,70056.69574311466
2025-06-28,95951.45907823463,97102.30181606926,94667.50096963534,96581.61522748371,89843.3013480473
2025-06-29,96455.97389871404,98145.73950941332,95834.00310978419,96361.77745987194,41027.17059415625
2025-06-30,96604.48428044874,97811.68346994848,95133.37466033692,96016.97551162817,37765.31395378561
2025-07-01,96399.55225686065,97143.43465074438,94854.72839162074,96425.22277956219,30805.465018790153
2025-07-02,95901.74462144163,96289.86657662624,95689.96629420569,96222.36741410603,36770.1246230106
2025-07-03,96275.16887920973,96321.34012173397,94847.01344183626,94871.82275125437,59507.92809412729
2025-07-04,95232.232615745,95802.03447211174,93919.81276492019,94607.9010301217,46318.39481192938
2025-07-05,94704.34675807544,94922.8621141562,93984.55071894432,94257.39181378596,70284.7473720279
2025-07-06,94344.88515559435,94867.78755664921,93462.69290256599,93870.41382763021,38240.570934091455
2025-07-07,94071.20191775575,94999.09447477869,92525.76269494666,93512.5466604835,32983.82413210448
2025-07-08,92975.65941023026,93859.33642384806,92532.0660054356,93273.985442285,52664.154823195226
2025-07-09,93331.26686764046,94039.53647879773,92625.80637796716,93267.40067614941,44061.18040668848
2025-07-10,93498.84544694146,94252.32351456824,89719.12365098688,90282.13021060404,88979.58419439106
2025-07-11,90175.89721069267,91344.1212875402,88277.79362538298,88939.34183103427,79350.87914119226
2025-07-12,88733.56372087882,89513.6082635772,86484.90569264456,87324.84147067103,58851.35605313754
2025-07-13,87380.23864351866,87620.92463187895,86988.52714267535,87250.30187927066,37668.25839163264
2025-07-14,87036.50552487788,87060.79410205336,86990.61830697098,87015.32734590537,42898.7316856737
2025-07-15,87016.71685723924,87917.96903809712,86434.94937363092,86632.0321871025,48788.11415849838
2025-07-16,86546.4719495177,86713.29914794929,85637.09612335195,85731.23908455005,44336.036260315814
2025-07-17,85708.63008829285,86512.15465970844,85042.94611565593,86193.76976146111,69808.1563867585
2025-07-18,86617.93467075133,86949.56833347834,85789.99110092575,86092.10080893093,35204.827780789194
2025-07-19,85601.94029720487,86642.53287578595,85093.48799952769,86196.8179831113,84719.64570603955
2025-07-20,85951.01839379985,86647.25766077073,85816.19625717925,86598.45800630118,43124.67031052119
2025-07-21,86508.20955311871,87267.29884506016,85451.97836806897,87040.95620156974,82818.27568421133
2025-07-22,86970.09359326353,87773.83450680936,86961.20061920137,87766.27087240123,39031.39285912715
2025-07-23,87644.00006653347,87824.38332416453,86876.15988754593,87052.61882020766,65747.92731171838
2025-07-24,87185.4592561305,88594.10532486715,85790.5087013123,88273.20890771734,90687.56030553
2025-07-25,88536.87254542604,88808.31282754986,88379.46219666883,88508.95310101281,35275.05993247107
2025-07-26,88445.28745700727,90843.59753635143,87509.37260828553,90144.76601655032,49939.943748919315
2025-07-27,90127.64215473678,90458.17420550412,89827.56884578643,90286.78469258743,58828.94804051981
2025-07-28,90326.23017109507,91628.78780388071,89986.53464970135,91571.06147612057,87220.12233373406
2025-07-29,91800.55055031364,92457.77932067959,90041.13383721773,90583.955580728,57126.65839478815
2025-07-30,89806.33262193609,91887.0856950734,89568.02973833343,91711.76550348959,42865.10374545902
2025-07-31,91691.19393408511,92478.3888606594,91135.9786096717,91562.37861166264,28537.764565743637
2025-08-01,91606.85577889839,91958.320948927,90365.96969224964,90821.60026266784,43492.811160827914
2025-08-02,90348.97968671027,91073.11018503229,90221.33112312359,91003.87394218433,40510.02067532603
2025-08-03,90957.58462630911,91545.98834333924,89724.44790524889,90632.08880876086,52544.957447838904
2025-08-04,90625.11764397765,90906.6850429896,89922.14961722647,90126.2491290108,34835.48148227708
2025-08-05,90301.3394038369,90652.92717782865,89485.89739695356,89707.64129048136,45374.102094028494
2025-08-06,89989.15793080568,90128.0787660134,88934.08281026057,89195.57711362641,65387.81806521686
2025-08-07,89300.33625859329,89542.47926079326,88918.30698792312,89012.74365501432,57141.25236087591
2025-08-08,88692.94179688618,89296.37815985194,88407.83514111045,89007.8483395539,26676.923896863856
2025-08-09,88822.40976876274,89989.76547600659,87785.80020856138,88327.27621994684,51395.12213180051
2025-08-10,88143.36735082189,88870.96308389194,87134.84962739551,87727.20804741968,43121.157008134534
2025-08-11,87981.895586436,88361.17695117013,87415.70328795229,87663.3763292316,53148.83380740115
2025-08-12,88356.28714008434,88768.70099268788,87016.20685638596,87190.6024945031,74986.84472877832
2025-08-13,87584.13903625557,87986.66148868742,85446.67332131104,85582.19021750242,48313.07143157018
2025-08-14,85606.44506393168,85611.66412382812,85334.55267359836,85337.86010492829,58947.519396760785
2025-08-15,85716.65533388595,85804.78667112008,84742.02959551946,84787.7222997447,50621.38153589142
2025-08-16,84959.57174253454,85314.41253627374,84640.90320826235,85175.70358384681,34867.70561570778
2025-08-17,85109.36516050647,85972.98419682596,84621.73775017126,85612.51225002302,120064.6961789588
2025-08-18,85640.43104319104,87055.2688065252,84709.942092599,86887.05783364517,71472.43731928735
2025-08-19,86738.53928544249,87953.66301867997,86464.52516690326,87763.94394047406,56821.00995895468
2025-08-20,87765.8415006026,87935.72882784002,86639.57978363738,86839.35807296271,40222.361625094636
2025-08-21,87059.02022044065,87480.93226211751,85510.10460907324,86395.05898219475,35997.82980103183
2025-08-22,86397.436552148,86496.48328700272,86273.4202881876,86320.65031691286,40858.74110637744
2025-08-23,86966.48251984491,87944.69306072715,86177.56276906955,87766.04228039751,83819.15430139232
2025-08-24,87895.91876654643,89029.43629649426,87804.80842505587,89011.29438452914,53419.56983507033
2025-08-25,89303.98067286816,89789.0897608216,88127.07164165798,88353.05477551963,101462.19970376976
2025-08-26,88202.57481865938,88820.05211548654,87778.16604836867,88614.4391551035,30349.740706629913
2025-08-27,88994.83941409197,89387.69746722576,87932.29660785258,88569.00195806811,54541.538635588935
2025-08-28,88602.52493465731,90008.0524960916,88498.14800073877,89869.52950127062,62538.385792457506
2025-08-29,89658.31784889715,91816.85250180775,88270.30930838172,89520.83529201456,30360.613408586632
2025-08-30,89931.55155219602,90680.721874768,89886.6518821544,90658.29058706157,51899.542228088176
2025-08-31,90366.29408680859,92770.89126286234,89832.11679471737,91570.10916688165,49671.53507114646
2025-09-01,91422.53648379691,91942.16303659003,91042.62435319462,91674.69899433713,32139.39200710811
2025-09-02,91881.62265101114,92827.0758931244,90602.81042452031,90801.85120212742,58421.48692872889
2025-09-03,90840.43927320228,91078.15208870984,90226.24749397663,90334.54472278594,40717.094071726904
2025-09-04,90309.0662689419,90867.5217705981,89719.82555271235,90770.93168459444,63806.87565544403
2025-09-05,90792.34028192525,91202.50344228883,90456.17012105718,90667.44744300187,34580.55573090189
2025-09-06,90945.22229770807,91310.05349643521,89815.75139922654,89901.17317662368,76593.72227446626
2025-09-07,89906.57730449217,90720.47998212461,89011.53335244633,89576.52499893509,55716.263427156475
2025-09-08,89576.22409651848,90561.97550753239,88826.47728915163,89144.6775220874,44287.96826185702
2025-09-09,89634.33701097406,89944.36094542142,88376.60471425996,88765.23332500279,33184.953544142
2025-09-10,88426.25156695665,88923.63843615296,88010.73499914222,88173.09502779247,38789.28616615658
2025-09-11,88246.31918469204,88536.7901111582,87342.10651694442,88267.34008036536,42191.74878227297
2025-09-12,88579.32580960881,89242.65068607967,87485.70314982295,87714.49340128053,55392.41255489794
2025-09-13,88088.58527184476,88339.13768452794,87519.4966092468,87577.98903845709,27566.64855107423
2025-09-14,87584.41254815798,88564.52372836936,87345.08830727736,88419.95969637817,45876.157467253266
2025-09-15,88532.02335425043,89561.66860851287,87906.08539216971,89461.03571255563,41975.95307305333
2025-09-16,89381.97843491388,91067.97617138382,87949.8526786826,90065.35331006421,51393.43699650127
